active_power_w,energy_consumption_kwh,water_usage_effectiveness,carbon_intensity_gco2_kwh,inlet_temperature_c,exhaust_temperature_c,delta_t_c,fan_speed_rpm,cooling_method,cpu_utilization_percent,memory_utilization_percent,gpu_power_w,gpu_utilization_percent,gpu_temperature_c,gpu_core_frequency_mhz,num_gpus,ai_workload_type,batch_size,num_epochs,model_parameter_size_million,training_samples,job_duration_hours,job_status,rack_power_density_kw,gpu_sharing_mode,power_cap_w,manufacturer_sku_id,rack_label_color,rack_inventory_zone,environmental_waste_risk_level
1800,1.8,0.77,241,18.5,29.8,11.3,6158,air,43,58,216,63,60,1482,1,inference,32,1,1325,368604,1.63,running,5.0,full_gpu,2168,sku_b,white,zone_b,baixo
4325,4.39,1.37,403,23.9,50.6,26.7,12363,hybrid,60,77,374,73,77,1694,4,fine_tuning,512,24,6448,14192648,6.09,success,13.8,full_gpu,6528,sku_c,blue,zone_c,moderado
11520,11.47,2.75,705,30.0,72.5,42.5,20300,air,54,69,650,47,94,1650,16,training,1024,115,44000,70000000,140.0,failed,119.0,full_gpu,12000,sku_c,red,zone_a,alto
2811,2.77,0.76,153,19.8,37.7,17.9,4208,hybrid,62,42,247,66,65,1199,4,inference,64,1,148,1651251,2.08,success,11.0,temporal_sharing,3374,sku_b,blue,zone_c,baixo
4415,4.4,0.88,100,20.1,41.2,21.1,6047,hybrid,75,82,343,81,76,1780,4,fine_tuning,256,17,5997,4108617,2.83,success,8.5,full_gpu,5950,sku_e,white,zone_b,baixo
9072,9.09,1.63,550,24.8,54.0,29.2,13765,hybrid,77,73,557,75,87,1849,16,training,512,71,34438,91674360,36.69,success,30.6,full_gpu,11581,sku_c,blue,zone_d,moderado
2373,2.38,0.81,328,23.8,47.9,24.1,8011,hybrid,37,50,310,69,65,1570,2,inference,512,1,1184,2986307,2.52,success,6.4,mig,2922,sku_e,blue,zone_c,moderado
8840,8.89,2.25,600,27.5,65.5,38.0,16400,air,43,61,545,39,86,1470,16,fine_tuning,384,32,10500,14000000,70.0,failed,90.0,full_gpu,11200,sku_b,yellow,zone_d,alto
1526,1.57,0.86,484,24.3,56.1,31.8,8782,air,27,35,159,29,48,1101,2,idle,2,1,414,71602,2.48,success,6.8,mig,2001,sku_a,blue,zone_b,moderado
8901,8.85,0.86,246,23.7,48.3,24.6,12418,immersion,64,92,525,67,82,1666,16,training,1536,129,48480,83235194,116.96,success,28.1,full_gpu,10425,sku_d,green,zone_b,moderado
7615,7.62,1.01,238,24.7,51.9,27.2,13748,liquid,73,82,543,72,85,1695,8,training,256,65,26883,40000358,52.49,success,17.5,full_gpu,9385,sku_d,green,zone_c,moderado
4620,4.67,1.18,310,24.0,53.0,29.0,10100,liquid,36,52,340,35,71,1240,4,inference,128,1,1800,1600000,4.0,running,32.0,mig,6400,sku_a,red,zone_d,alto
11800,11.9,0.89,244,23.7,54.1,30.4,14540,liquid,76,79,606,78,91,1969,16,training,768,61,41225,95048679,79.32,success,31.9,full_gpu,12000,sku_e,white,zone_c,baixo
5589,5.52,1.66,476,21.1,46.2,25.1,12409,hybrid,56,74,383,63,77,1637,8,inference,512,1,4784,1791111,0.69,running,14.8,temporal_sharing,7464,sku_a,yellow,zone_a,moderado
3563,3.51,0.9,430,23.8,46.8,23.0,10859,hybrid,44,74,246,74,69,1601,4,inference,128,1,3826,1610291,2.08,success,11.5,mig,4641,sku_a,red,zone_b,baixo
3615,3.66,0.42,306,21.6,41.5,19.9,5605,air,72,57,342,84,78,1361,4,fine_tuning,512,10,3683,2528282,8.23,success,11.5,full_gpu,4862,sku_d,white,zone_c,baixo
6879,6.83,0.98,455,23.1,57.2,34.1,13912,immersion,67,78,505,70,86,1853,8,training,1536,89,52175,42125940,72.19,success,15.7,full_gpu,9149,sku_a,yellow,zone_d,baixo
10500,10.54,2.65,720,29.5,71.0,41.5,20100,air,52,67,625,45,92,1600,16,training,768,110,45000,70000000,135.0,success,112.0,full_gpu,12000,sku_d,white,zone_b,alto
10800,10.75,2.8,770,30.0,72.0,42.0,20800,air,54,69,635,47,93,1620,16,training,768,125,50000,76000000,148.0,failed,115.0,full_gpu,12000,sku_d,green,zone_d,alto
6635,6.68,1.56,450,23.4,53.9,30.5,12456,hybrid,46,73,300,55,74,1543,8,fine_tuning,128,27,8408,16248485,22.58,success,18.5,temporal_sharing,8931,sku_b,green,zone_a,moderado
2518,2.56,0.87,225,22.3,48.3,26.0,7758,air,47,51,291,63,66,1550,2,inference,64,1,4534,3402395,4.93,success,6.5,temporal_sharing,3445,sku_d,blue,zone_a,moderado
3084,3.1,0.38,212,20.0,45.8,25.8,9167,air,75,83,330,81,78,1794,2,fine_tuning,512,16,1300,2599907,5.79,success,6.2,temporal_sharing,3576,sku_c,yellow,zone_b,baixo
2167,2.15,0.75,209,22.3,43.6,21.3,6171,air,49,55,214,57,62,1316,1,inference,128,1,4462,4020729,2.07,success,5.2,temporal_sharing,2538,sku_d,yellow,zone_c,moderado
3055,3.03,0.8,157,24.5,50.4,25.9,9669,hybrid,50,67,342,39,68,1430,2,inference,16,1,3438,2147121,4.94,success,7.7,mig,3599,sku_c,red,zone_b,moderado
8844,8.82,2.12,433,26.8,63.7,36.9,16619,liquid,66,74,558,62,89,1811,16,training,1536,84,61447,89549099,86.97,success,33.0,full_gpu,12000,sku_e,yellow,zone_b,moderado
7246,7.15,1.08,349,23.4,55.0,31.6,13889,hybrid,82,81,516,82,86,1791,8,training,512,132,32410,72824069,82.75,success,18.1,full_gpu,9772,sku_b,yellow,zone_a,baixo
3615,3.62,1.53,385,23.9,46.7,22.8,9333,air,35,52,332,48,68,1281,4,inference,16,1,2744,3270402,2.0,success,10.9,temporal_sharing,4762,sku_d,red,zone_c,moderado
9200,9.24,1.48,365,28.0,66.0,38.0,13800,liquid,47,62,555,42,86,1480,16,inference,64,1,1800,1500000,6.0,running,90.0,mig,11600,sku_b,yellow,zone_d,alto
7940,7.89,1.85,500,26.5,61.0,34.5,14200,hybrid,40,57,500,38,83,1380,8,fine_tuning,256,24,7800,9200000,53.0,success,76.0,temporal_sharing,10000,sku_c,red,zone_b,alto
4354,4.4,0.54,144,21.7,41.9,20.2,7547,hybrid,57,82,524,65,83,1787,4,fine_tuning,768,11,4859,3927406,22.69,success,12.3,mig,5746,sku_b,blue,zone_d,moderado
7680,7.73,2.1,540,26.0,62.0,36.0,15550,immersion,49,68,490,43,82,1490,8,training,512,70,14000,25000000,90.0,failed,73.0,temporal_sharing,9600,sku_d,green,zone_d,alto
5090,5.16,0.81,244,21.3,46.7,25.4,9689,liquid,58,74,399,73,79,1732,8,training,256,26,48177,44143355,91.47,success,11.2,full_gpu,6544,sku_e,red,zone_a,baixo
2960,2.94,0.69,339,23.3,44.5,21.2,9343,liquid,36,63,358,62,70,1432,2,inference,64,1,4902,3724687,4.96,success,7.1,temporal_sharing,3874,sku_a,blue,zone_b,moderado
5660,5.71,2.15,660,26.5,60.0,33.5,15400,liquid,21,37,390,19,77,1210,4,idle,2,1,25,21000,4.2,running,41.0,full_gpu,7100,sku_b,white,zone_b,alto
4612,4.59,0.82,263,22.7,54.9,32.2,13593,hybrid,57,82,492,69,82,1651,4,fine_tuning,256,22,6935,7073917,11.68,success,12.1,full_gpu,5907,sku_c,blue,zone_c,baixo
6180,6.13,1.6,480,25.0,55.0,30.0,11800,immersion,55,70,420,58,78,1510,8,training,768,60,22000,33000000,96.0,running,58.0,mig,8100,sku_a,green,zone_b,alto
9517,9.52,0.85,332,24.5,56.3,31.8,14677,hybrid,84,86,594,81,88,1872,16,training,512,67,43813,76631699,42.33,success,24.7,full_gpu,11227,sku_b,yellow,zone_d,moderado
6062,6.08,0.86,184,22.6,50.1,27.5,11177,hybrid,73,71,522,74,80,1839,4,training,1024,36,36557,23171397,73.59,success,14.2,full_gpu,7423,sku_e,blue,zone_d,baixo
5176,5.17,1.53,422,23.8,54.3,30.5,12775,hybrid,54,76,360,63,78,1585,4,fine_tuning,512,28,3106,13445554,31.42,success,12.6,temporal_sharing,7046,sku_e,red,zone_a,moderado
7300,7.29,1.21,322,22.0,54.0,32.0,12027,liquid,69,74,493,87,82,2120,8,training,2048,45,57155,66254644,61.85,running,17.9,full_gpu,9559,sku_d,green,zone_a,baixo
7473,7.55,0.45,241,21.6,44.8,23.2,11717,immersion,73,74,410,75,75,1800,16,training,512,35,15344,74738238,58.01,success,24.2,full_gpu,8700,sku_d,white,zone_a,baixo
7468,7.41,1.23,415,23.8,50.7,26.9,12187,immersion,86,89,641,86,92,1879,16,training,2048,99,33529,32737256,115.19,success,24.4,full_gpu,9548,sku_a,white,zone_b,baixo
7636,7.56,1.23,423,23.8,56.8,33.0,11428,hybrid,83,89,579,91,90,2015,8,training,1536,136,46851,81716348,50.07,success,21.9,full_gpu,10037,sku_e,blue,zone_b,baixo
9414,9.43,0.69,197,24.5,55.1,30.6,12113,liquid,73,77,552,80,86,2009,16,training,1536,27,14589,84324357,42.34,success,24.1,full_gpu,11542,sku_d,yellow,zone_d,baixo
10790,10.72,2.75,760,30.0,72.0,42.0,20700,air,54,69,635,47,93,1620,16,training,768,120,50000,76000000,148.0,aborted,115.0,mig,12000,sku_d,green,zone_d,alto
7920,7.86,1.8,490,26.5,61.0,34.5,14000,hybrid,40,57,500,37,83,1380,8,fine_tuning,256,24,7800,9200000,53.0,failed,76.0,mig,10000,sku_c,red,zone_b,alto
2254,2.19,1.36,407,25.0,53.3,28.3,8834,air,25,43,188,30,54,1092,2,idle,4,1,451,81378,1.63,success,9.4,temporal_sharing,2519,sku_c,red,zone_a,moderado
1129,1.12,0.37,157,19.0,30.2,11.2,4304,hybrid,19,16,112,6,39,1087,2,idle,4,1,92,62067,0.3,success,5.0,temporal_sharing,1503,sku_a,blue,zone_d,baixo
6020,6.04,2.3,620,25.5,57.5,32.0,13200,air,24,40,410,22,77,1200,8,idle,8,1,60,30000,4.2,aborted,56.0,full_gpu,8100,sku_e,yellow,zone_c,alto
6259,6.21,1.46,203,24.8,53.6,28.8,14061,hybrid,56,64,498,64,81,1525,8,fine_tuning,128,6,6331,5369057,12.35,success,19.6,full_gpu,7591,sku_b,blue,zone_d,moderado
1070,1.06,0.62,193,19.2,26.7,7.5,2711,air,20,34,77,9,35,1001,4,idle,4,1,77,85983,0.7,success,5.0,none,1418,sku_d,yellow,zone_c,baixo
3044,3.0,1.16,256,22.2,40.9,18.7,11464,air,42,70,240,53,64,1391,4,inference,128,1,4572,3929949,1.74,success,12.6,mig,3953,sku_c,white,zone_a,baixo
6120,6.08,1.88,540,25.5,58.0,32.5,13500,hybrid,53,65,430,49,79,1450,8,fine_tuning,256,20,8000,9000000,45.0,running,57.0,full_gpu,7900,sku_b,blue,zone_a,alto
6620,6.64,1.14,474,24.0,51.5,27.5,13547,air,68,84,506,63,83,1748,4,training,1536,113,36065,56076765,22.67,failed,16.9,full_gpu,8944,sku_d,yellow,zone_d,moderado
4711,4.74,0.45,290,20.3,47.6,27.3,9103,liquid,70,87,418,84,80,1622,8,training,256,32,17962,60010539,28.94,success,14.3,full_gpu,5610,sku_b,red,zone_d,baixo
7000,6.94,1.03,245,20.4,49.9,29.5,11449,liquid,69,68,464,73,78,1937,16,training,1536,60,13995,47365771,78.59,success,22.3,full_gpu,8163,sku_e,green,zone_a,baixo
11100,11.03,2.95,760,30.5,72.5,42.0,20800,air,25,44,625,18,90,1500,16,idle,4,1,50,35000,8.4,failed,117.0,mig,12000,sku_b,blue,zone_c,alto
5144,5.22,0.78,320,23.6,47.2,23.6,9916,hybrid,67,75,303,66,71,1604,4,fine_tuning,768,10,11364,2495424,16.29,success,11.2,full_gpu,6664,sku_b,red,zone_a,moderado
9926,10.06,0.84,351,25.2,58.0,32.8,14573,immersion,70,75,511,89,83,2113,16,training,2048,106,25544,23277407,116.84,success,32.3,full_gpu,11966,sku_c,yellow,zone_a,baixo
3296,3.32,0.74,219,22.9,40.6,17.7,8523,hybrid,69,75,342,76,78,1657,4,fine_tuning,384,3,2388,1792292,2.1,success,11.2,mig,4313,sku_c,red,zone_a,baixo
3143,3.08,0.6,222,21.7,39.1,17.4,7787,hybrid,43,50,340,63,69,1311,4,inference,64,1,1563,1388731,0.41,success,14.0,mig,4076,sku_e,red,zone_a,moderado
1599,1.67,1.18,556,24.1,52.6,28.5,6879,air,35,43,146,25,48,1044,2,idle,8,1,25,92925,7.35,success,8.0,none,1905,sku_e,blue,zone_d,moderado
4906,4.84,0.45,294,24.2,55.4,31.2,12768,liquid,73,69,399,82,83,1757,4,training,1536,70,7462,26219043,43.17,running,9.2,full_gpu,6270,sku_b,green,zone_c,baixo
6414,6.33,1.19,369,22.8,55.5,32.7,10347,hybrid,87,92,625,89,91,1955,8,training,1024,138,42539,20933877,56.37,success,14.1,full_gpu,8423,sku_c,red,zone_a,baixo
4932,4.94,1.41,332,22.2,45.7,23.5,10260,hybrid,73,56,410,63,78,1555,8,inference,64,1,4513,3877102,3.24,success,13.9,temporal_sharing,5704,sku_e,blue,zone_d,moderado
3255,3.24,1.08,231,23.6,47.3,23.7,10164,liquid,38,63,355,40,69,1438,4,inference,128,1,5989,4420022,5.45,success,14.1,temporal_sharing,4333,sku_b,white,zone_b,moderado
10600,10.66,2.6,700,29.5,71.0,41.5,20000,air,52,68,625,46,92,1600,16,training,768,105,44000,69000000,128.0,aborted,112.0,mig,12000,sku_d,blue,zone_c,alto
1839,1.84,0.52,105,22.4,36.5,14.1,7159,hybrid,57,63,112,71,55,1569,2,inference,256,1,1169,715024,1.16,success,6.1,full_gpu,2310,sku_d,green,zone_a,baixo
5052,5.06,0.85,221,24.2,56.9,32.7,13923,liquid,74,66,534,76,84,1917,8,fine_tuning,512,26,2539,12638386,17.08,success,16.7,full_gpu,6154,sku_d,green,zone_b,baixo
4649,4.63,1.1,264,23.5,51.7,28.2,10273,liquid,50,71,346,72,74,1575,4,fine_tuning,256,29,4285,5516932,13.9,success,10.1,mig,6303,sku_b,green,zone_c,moderado
1734,1.75,0.48,360,23.0,45.3,22.3,7564,hybrid,47,69,215,71,63,1517,1,inference,256,1,5981,2711284,2.77,success,5.2,mig,2233,sku_b,yellow,zone_a,moderado
960,0.96,0.93,179,21.1,32.7,11.6,6887,air,27,41,118,9,39,1068,2,idle,1,1,137,71499,0.21,success,5.0,none,1087,sku_d,yellow,zone_c,baixo
6094,6.16,1.33,380,23.7,50.3,26.6,11309,liquid,82,92,462,78,81,1805,8,training,512,104,51494,78135889,68.3,success,15.0,full_gpu,7448,sku_e,red,zone_a,baixo
10220,10.29,1.35,345,28.5,68.0,39.5,19600,air,46,59,585,42,90,1530,16,training,256,130,24000,34000000,125.0,failed,110.0,full_gpu,12000,sku_a,blue,zone_c,alto
6080,6.14,1.25,455,25.0,56.0,31.0,12800,hybrid,26,43,410,23,77,1225,8,idle,16,1,95,47000,6.8,running,55.0,mig,8200,sku_a,white,zone_c,alto
4720,4.68,0.81,451,25.3,50.6,25.3,10382,hybrid,49,66,407,64,77,1746,4,inference,128,1,2449,4227597,1.65,success,10.8,mig,6194,sku_d,white,zone_d,baixo
11084,11.12,1.36,485,23.0,52.6,29.6,16816,hybrid,68,81,647,61,88,1901,16,training,1536,120,26549,71993893,102.53,success,26.8,full_gpu,12000,sku_e,yellow,zone_c,moderado
8749,8.83,1.93,598,26.4,61.5,35.1,15243,hybrid,56,82,554,59,89,1810,16,training,512,99,17538,53303414,34.56,success,27.5,full_gpu,11644,sku_d,blue,zone_d,moderado
8220,8.27,2.55,640,27.5,63.0,35.5,16300,liquid,42,57,510,34,84,1425,8,fine_tuning,384,30,8500,12200000,61.0,aborted,78.0,full_gpu,9800,sku_c,white,zone_b,alto
8940,8.98,1.2,340,27.5,64.0,36.5,15500,air,33,50,545,28,86,1320,16,inference,64,1,1500,1100000,5.7,running,94.0,mig,11200,sku_e,yellow,zone_b,alto
2169,2.11,0.83,284,22.8,51.1,28.3,7082,liquid,56,65,201,61,61,1387,1,inference,128,1,4276,4606025,3.57,success,5.6,mig,2393,sku_a,blue,zone_a,moderado
4448,4.45,0.84,471,23.6,53.2,29.6,9937,hybrid,75,78,338,73,76,1488,4,fine_tuning,256,19,14735,16893482,26.79,success,12.6,full_gpu,5543,sku_d,white,zone_b,moderado
8750,8.81,1.85,470,27.0,63.0,36.0,17250,hybrid,39,56,500,38,85,1410,8,fine_tuning,128,21,5200,6500000,39.5,failed,75.0,temporal_sharing,10000,sku_b,white,zone_c,alto
4989,5.01,1.11,421,23.9,50.7,26.8,13200,immersion,79,73,496,82,82,1816,4,training,1536,32,20313,83164923,78.17,success,11.7,temporal_sharing,6603,sku_a,white,zone_d,baixo
4030,3.99,1.23,275,25.1,49.5,24.4,11417,liquid,53,64,277,61,71,1467,4,inference,128,1,2434,1009137,3.63,success,11.8,temporal_sharing,5042,sku_e,yellow,zone_d,baixo
9274,9.14,1.35,524,22.4,52.6,30.2,11969,liquid,82,77,559,91,86,1985,16,training,768,108,15454,22508658,40.07,success,22.2,full_gpu,10507,sku_b,red,zone_d,baixo
1958,1.94,0.65,153,20.9,37.6,16.7,4611,hybrid,55,69,261,45,61,1221,4,inference,64,1,1216,2153315,0.34,running,7.7,mig,2203,sku_c,green,zone_d,baixo
600,0.5,0.75,563,24.9,55.2,30.3,5866,hybrid,10,29,90,17,34,1084,1,idle,1,1,71,33331,3.36,running,5.0,none,660,sku_b,blue,zone_b,moderado
5433,5.37,0.56,171,23.7,48.0,24.3,8646,hybrid,76,73,398,75,76,1742,8,training,256,37,36177,23171404,92.68,success,15.3,full_gpu,6578,sku_d,blue,zone_c,baixo
4532,4.57,1.26,322,22.4,47.8,25.4,11072,hybrid,46,55,295,41,68,1382,8,inference,16,1,5361,1716744,2.38,success,15.5,temporal_sharing,6267,sku_b,red,zone_b,moderado
1350,1.35,0.72,206,21.0,27.9,6.9,2771,air,8,33,61,14,33,785,2,idle,16,1,7,34314,0.51,success,5.0,mig,1746,sku_b,red,zone_a,baixo
11500,11.56,2.65,620,31.0,74.0,43.0,22000,air,60,74,660,51,95,1700,16,training,1536,120,50000,85000000,150.0,success,120.0,full_gpu,12000,sku_c,yellow,zone_d,alto
6538,6.48,1.67,574,25.3,58.9,33.6,13375,hybrid,44,84,458,54,83,1682,8,fine_tuning,384,7,5380,16416843,30.75,success,20.1,full_gpu,9273,sku_c,blue,zone_b,moderado
930,0.94,0.63,122,21.5,31.2,9.7,1948,air,22,22,87,9,34,954,2,idle,16,1,61,3160,0.39,success,5.0,none,1037,sku_d,white,zone_c,baixo
10060,10.11,1.65,420,29.0,68.0,39.0,18100,hybrid,45,61,590,39,89,1485,16,training,512,100,30000,50000000,124.0,success,105.0,full_gpu,12000,sku_a,white,zone_a,alto
6179,6.1,1.09,471,23.0,50.5,27.5,9165,hybrid,59,68,454,80,83,1839,8,fine_tuning,384,27,4448,15552347,19.86,running,17.4,full_gpu,8168,sku_d,yellow,zone_d,baixo
885,0.89,0.46,115,19.7,29.2,9.5,4468,air,17,32,100,18,40,1035,1,idle,1,1,24,36272,0.06,running,5.0,mig,1041,sku_d,white,zone_c,baixo
9580,9.62,2.15,580,28.5,67.0,38.5,17500,air,43,59,570,32,88,1460,16,training,768,90,26000,42000000,100.0,failed,100.0,temporal_sharing,12000,sku_b,white,zone_c,alto
9180,9.24,1.48,365,28.0,66.0,38.0,13800,liquid,47,62,555,42,86,1480,16,inference,64,1,1800,1500000,6.0,running,90.0,mig,11600,sku_b,yellow,zone_d,alto
3337,3.37,0.65,294,20.2,45.6,25.4,5703,liquid,74,76,364,62,74,1612,4,fine_tuning,192,11,1986,3726833,9.54,success,8.5,mig,4171,sku_a,red,zone_c,baixo
10953,10.88,2.05,371,24.7,57.5,32.8,17065,hybrid,62,84,626,61,90,1863,16,training,512,25,50706,59842285,118.96,running,30.3,full_gpu,12000,sku_a,blue,zone_a,moderado
5951,5.91,1.06,466,24.8,51.2,26.4,9141,hybrid,70,80,517,76,83,1555,8,fine_tuning,768,11,14114,15203009,11.14,success,18.3,full_gpu,6846,sku_e,white,zone_b,baixo
4753,4.75,1.13,360,23.3,51.1,27.8,11651,air,67,67,479,85,84,1569,4,fine_tuning,512,26,10261,3671437,27.26,success,13.5,full_gpu,6138,sku_d,yellow,zone_c,baixo
7509,7.41,0.79,167,20.1,46.4,26.3,9377,immersion,67,74,495,92,76,1602,8,training,512,95,16293,28372680,23.2,success,14.8,full_gpu,9369,sku_b,blue,zone_d,baixo
6629,6.71,1.57,443,25.0,50.5,25.5,11107,hybrid,61,70,359,74,78,1765,8,fine_tuning,128,28,7586,4968270,21.16,success,19.5,full_gpu,8756,sku_b,yellow,zone_a,moderado
3307,3.34,1.74,300,25.1,50.1,25.0,9349,hybrid,43,66,330,49,70,1332,2,inference,128,1,5770,1087592,4.65,success,11.4,temporal_sharing,4290,sku_b,yellow,zone_d,moderado
8323,8.33,0.54,347,21.1,46.4,25.3,11497,immersion,83,72,610,80,88,1575,8,training,512,25,14748,79421227,94.21,success,16.2,full_gpu,10980,sku_b,white,zone_c,baixo
4253,4.26,0.54,309,24.9,49.8,24.9,12077,liquid,66,68,394,77,79,1684,4,fine_tuning,512,7,7047,6547344,13.49,success,10.7,full_gpu,5369,sku_a,white,zone_a,moderado
4388,4.39,1.03,235,24.7,49.4,24.7,8694,air,67,76,419,51,74,1429,4,fine_tuning,64,10,8058,9536639,25.18,success,10.6,full_gpu,5091,sku_a,white,zone_c,moderado
901,0.9,1.06,204,19.8,27.8,8.0,6505,hybrid,28,25,149,25,42,990,2,idle,1,1,18,8206,0.17,success,5.0,mig,1113,sku_d,yellow,zone_b,baixo
8618,8.59,1.34,411,22.3,52.8,30.5,13443,hybrid,67,73,645,70,89,1873,16,training,256,69,58369,73735508,27.16,success,26.4,full_gpu,10546,sku_c,red,zone_c,moderado
7807,7.75,0.65,254,23.7,48.1,24.4,13737,hybrid,84,81,602,83,87,1776,8,training,768,125,45938,46512110,38.84,success,21.2,full_gpu,10613,sku_a,blue,zone_d,moderado
5900,5.86,1.5,400,25.0,56.5,31.5,12400,hybrid,29,45,410,26,77,1220,8,idle,8,1,85,45000,5.0,success,56.0,mig,7900,sku_b,blue,zone_b,alto
10169,10.09,1.62,319,24.2,52.0,27.8,14708,immersion,82,85,604,63,87,1841,16,training,1536,31,33049,84274322,28.73,success,22.5,full_gpu,12000,sku_d,yellow,zone_c,moderado
4562,4.62,0.85,318,22.9,45.7,22.8,7936,hybrid,71,68,433,83,82,1811,4,fine_tuning,64,12,2195,7473146,12.07,success,9.9,full_gpu,5549,sku_e,green,zone_b,baixo
5782,5.82,0.68,359,24.9,57.0,32.1,14134,liquid,75,72,335,86,80,1687,4,fine_tuning,768,21,14366,9576438,28.54,success,10.5,full_gpu,6733,sku_b,white,zone_b,baixo
2089,2.09,0.73,234,19.5,32.6,13.1,5270,air,55,62,261,74,73,1670,2,inference,64,1,274,2138836,0.95,success,6.8,temporal_sharing,2493,sku_c,red,zone_d,baixo
8673,8.78,1.27,287,25.4,60.1,34.7,13149,immersion,74,85,474,89,86,1921,16,training,2048,96,50925,68194006,41.28,success,26.9,full_gpu,9858,sku_a,green,zone_b,baixo
765,0.76,0.45,193,19.3,32.9,13.6,3579,air,5,35,55,13,35,845,1,idle,1,1,83,28688,0.51,success,5.0,none,1038,sku_a,blue,zone_d,baixo
6539,6.48,1.67,418,25.5,58.0,32.5,14475,air,45,76,465,42,80,1558,8,fine_tuning,512,17,7884,5950738,34.38,failed,19.4,full_gpu,9941,sku_a,green,zone_a,moderado
8340,8.33,1.22,422,25.3,56.9,31.6,14662,liquid,71,88,630,80,92,1763,16,training,512,105,37946,91708173,71.64,success,22.7,full_gpu,10148,sku_c,yellow,zone_d,baixo
4522,4.57,1.05,450,23.5,48.4,24.9,11299,hybrid,51,82,410,68,79,1561,4,inference,128,1,4251,3256835,3.66,success,10.2,mig,5813,sku_a,red,zone_b,baixo
4646,4.67,1.06,194,24.3,49.6,25.3,9899,hybrid,72,78,405,72,79,1690,4,fine_tuning,768,21,2689,13998431,22.64,success,13.0,mig,5415,sku_d,red,zone_c,moderado
1307,1.29,1.23,602,24.3,52.7,28.4,8197,air,38,44,193,26,51,1135,2,idle,4,1,265,116343,3.35,running,7.3,mig,1747,sku_d,green,zone_d,moderado
9360,9.38,2.15,610,28.0,66.5,38.5,16500,liquid,46,61,560,41,87,1500,16,fine_tuning,384,30,11000,14000000,74.0,failed,94.0,full_gpu,11800,sku_b,blue,zone_c,alto
7037,6.98,1.53,481,24.3,47.2,22.9,12790,hybrid,69,66,458,63,82,1607,8,fine_tuning,512,14,12262,12845674,26.71,success,19.6,full_gpu,8508,sku_c,green,zone_d,moderado
5816,5.86,1.01,447,23.8,52.7,28.9,11839,hybrid,65,72,488,71,82,1714,4,fine_tuning,512,34,11331,9422421,30.77,success,12.2,full_gpu,7881,sku_a,red,zone_c,moderado
1130,1.13,0.52,239,21.8,29.7,7.9,3040,air,10,31,96,13,37,996,2,idle,2,1,83,26890,0.29,success,5.0,temporal_sharing,1533,sku_c,green,zone_a,baixo
8680,8.65,1.76,427,26.3,60.0,33.7,15904,hybrid,61,86,509,51,86,1733,16,training,1024,98,25139,58165354,26.69,success,28.6,full_gpu,11287,sku_d,yellow,zone_a,moderado
4169,4.15,1.06,518,24.8,49.3,24.5,10738,hybrid,45,55,278,52,66,1273,4,inference,512,1,4251,2047758,4.68,success,12.4,mig,5012,sku_a,blue,zone_b,moderado
6060,6.11,2.45,650,25.5,58.0,32.5,13700,air,25,41,415,24,78,1210,8,idle,4,1,45,22000,4.6,failed,56.0,mig,8100,sku_e,green,zone_b,alto
2318,2.32,1.27,330,22.4,53.7,31.3,10251,hybrid,40,52,351,42,69,1195,1,inference,512,1,4929,4211277,0.75,success,6.3,temporal_sharing,2777,sku_a,red,zone_c,moderado
7850,7.9,1.2,320,26.0,60.0,34.0,12600,air,37,55,500,35,82,1380,8,inference,64,1,700,700000,4.8,success,79.0,mig,9900,sku_d,red,zone_c,alto
4690,4.73,1.25,340,24.0,53.5,29.5,10500,hybrid,35,51,345,33,72,1250,4,inference,128,1,2300,2300000,4.1,running,33.0,temporal_sharing,6500,sku_a,green,zone_b,alto
10955,10.9,1.21,271,24.3,53.8,29.5,14168,immersion,77,80,572,85,91,1922,16,training,1024,106,32368,53752286,96.47,success,27.7,full_gpu,12000,sku_e,red,zone_c,baixo
1483,1.43,1.28,319,23.5,55.6,32.1,8214,air,26,32,213,12,48,1046,1,idle,16,1,384,95214,6.44,success,5.8,temporal_sharing,2207,sku_e,yellow,zone_d,moderado
10600,10.64,2.6,700,29.5,71.0,41.5,20200,air,50,66,625,44,92,1600,16,training,1024,115,45000,71000000,132.0,running,112.0,mig,12000,sku_d,white,zone_b,alto
3382,3.37,1.12,257,24.1,52.7,28.6,10106,liquid,40,50,281,39,70,1222,4,inference,128,1,4760,2725117,0.75,running,10.3,mig,4564,sku_a,red,zone_b,moderado
8090,8.13,1.9,500,27.0,62.0,35.0,14400,air,42,59,505,38,84,1390,8,inference,128,1,1300,1200000,5.5,running,80.0,mig,10400,sku_c,red,zone_a,alto
6440,6.34,0.95,258,22.1,51.5,29.4,9285,liquid,65,74,433,77,78,1516,8,fine_tuning,768,16,14853,9806049,9.72,success,16.7,full_gpu,8097,sku_a,red,zone_d,baixo
3969,4.01,0.95,296,21.5,42.0,20.5,10604,air,48,53,339,42,69,1222,4,inference,512,1,4592,3103561,4.97,success,10.7,temporal_sharing,5196,sku_e,blue,zone_a,moderado
1822,1.8,0.64,124,20.8,40.8,20.0,6225,liquid,53,61,261,81,62,1584,1,inference,64,1,1068,1210158,1.9,success,5.0,mig,2381,sku_b,red,zone_a,baixo
